id,datetime,neighborhood,rent,br,ba,sqft,housingType,laundry,parking,cats,dogs,furnished,title,description,link
1827,2021-05-28 12:14:00,Miami Beach,1750,2,1.0,,duplex,w/d in unit,off-street parking,no,no,no,►►2/1 DUPLEX READY TO MOVE IN  WITH SS APPLIANCES◄◄,"Property ID: 2952542F2542Q181Property Description:  FOR RENT- FANTASTIC 2 BED 1 BATH DUPLEX THAT FEEL LIKE SINGLE FAMILY HOME. UPDATET KITCHEN WITH STANLESS STEEL APPL, HUGE FRONT YARD AND VERY PRIVAITE, SEPARATE LAUNDRY ROOM AND UPDATED BATHROOM. FRSHLY PAINTED INSIDE/OUT. QUIET NEIGHBORHOOD LOCATED IN HIGH DEMAND OJUS DISTRICT AND MINUTES TO AVENTURA MALL, OLETA RIVER PARK AND GULFSTREAM. WALKING DISTANCE TO RESTAURANTS AND SHOPPINGContact: Ruben Figueredo®GreenPass RealtyOffice Address: 13049 SW 133rd Court Miami,FL 33186Call Today: show contact info... show contact info.... show contact info.... show contact infoPictures and Description: Courtesy Of: Castelli Real Estate Services    ",https://miami.craigslist.org/mdc/apa/d/north-miami-beach-1-duplex-ready-to/7328350235.html
1829,2021-05-28 12:14:00,Kendall,1550,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 Beautiful apartment at Royal Palm P HAMMOCKS: IMMEDIATE TO MOVE IN,"30HAMMOCKS: 2/2Beautiful apartment at Royal Palm Place at Hammocks Condominium located at third floor, with 2 bedroom, 2 bathroom and 1 parking spaces. Washer and Dryer inside the unit. Condo- Gated Community, good schools, close shopping, close to turnpike, light and bright, lots of potential.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-beautiful-apartment-at-royal-palm/7323652983.html
1830,2021-05-28 12:14:00,Kendall,2100,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 SOUTH KENDALL: THIS UNIT WONT LAST Remarks: Fully furnished 2 bed/ 2,"71SOUTH KENDALL: 2/2Remarks: Fully furnished 2 bed/ 2 bath. 24/7 concierge and security, Internet cafe, Fitness Center, Party Room, Pool, BBQ Grills, Meditation Garden, Tanning Deck, Vehicle Wash. Excellent location walking distance to UM, Metro Rail, South Miami & Larkin Hospital, Whole Food, Sunset Place. 2 assigned parking.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-south-kendall-this-unit-wont-last/7327226992.html
1831,2021-05-28 12:14:00,Kendall,1500,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 HAMMOCKS: Vacant & Remodeled kitchen and bath VERY NICE UNIT,"25HAMMOCKS: 2/2Vacant & Remodeled kitchen and baths, split master bedrooms for added privacy, balcony overlooking trees with extra storage room. Low density two story building with the unit on the second floor (stairs only). Resort Amenities include nice pool, spa, exercise room and children play area. The Hammocks Community has a walking path which can be used. Good credit report & screening needed for the Association Approval.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-hammocks-vacant-remodeled-kitchen-and/7325978621.html
1832,2021-05-28 12:08:00,Kendall,1400,4,3.0,,apartment,w/d in unit,carport,no,no,no, TOP RATED UNIT Gorgeous apartments ready to move in immediately Ham,Only first month and 1 month security. Security Deposit is based on credit and incomeWE ARE HERE TO HELP YOU!WE ARE HERE TO HELP YOU!Call us today:  show contact info. Your service is totally FREE of charge.3O5'*'2O3'*'2753We do have access to all rental properties including private owners and rental communities. All properties & prices are subject to availability and move in dates.Welcome to AWS Real Estate Team !T a g s:- Deerwood- Hammocks- Sweetwater- Kendall- Coral Gables- Dadeland- Fountainebleau,https://miami.craigslist.org/mdc/apa/d/miami-top-rated-unit-gorgeous/7328320963.html
1833,2021-05-28 12:08:00,Miami Beach,1265,1,1.0,,apartment,no laundry on site,no parking,no,no,no,This completely renovated one- bedroom apartment has a full kitchen,This completely renovated one- bedroom apartment has a full kitchen with stainless steel appliances and wood tile flooring. The layout is spacious with a modern design that leads from the main entrance to the bedroom. The bathroom features a water saving dual flush toilet and a water- fall square shower head. Depot Lenox amenities include laundry on-site. call@ show contact info,https://miami.craigslist.org/mdc/apa/d/miami-beach-this-completely-renovated/7328334195.html
1835,2021-05-28 12:01:00,Kendall,1950,2,2.0,,apartment,w/d in unit,carport,no,no,no, AMAZING RENTAL Only first month and 1 month security Hammocks,0Gorgeous apartments ready to move in immediately.WE ARE HERE TO HELP YOU!Call us today:  show contact info. Your service is totally FREE of charge.3O5'*'2O3'*'2753We do have access to all rental properties including private owners and rental communities. All properties & prices are subject to availability and move in dates.Welcome to AWS Real Estate Team !T a g s:- Coral Gables- Dadeland- Hammocks- Fountainebleau- Deerwood- Sweetwater- Kendall,https://miami.craigslist.org/mdc/apa/d/miami-amazing-rental-only-first-month/7328322592.html
1836,2021-05-28 12:00:00,Fontainebleau,1650,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 RENT THIS LARGE 2/2 CONDO CLOSE  FONTAINEBLEU: GREAT RENTAL,"08FONTAINEBLEU: 2/2RENT THIS LARGE 2/2 CONDO CLOSE TO THE MIAMI INTL AIRPORT. 5 MINUTES FROM DOWNTOWN MIAMI/BRICKELL AVE AND 10 MINUTES AWAY FROM MIAMI BEACH. THE UNIT IS ALSO CLOSE TO SHOPPING CENTER, MALLS, RESTAURANTS AND MAJOR HIGHWAYS. HURRY IT WON'T LAST!Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-rent-this-large-2-condo-close/7328333201.html
1837,2021-05-28 12:00:00,Downtown Miami,1700,0,1.0,650.0,apartment,w/d in unit,no parking,no,no,no,CENTRO Dowtown OPEN Layout STUDIO All Inclusive Wifi/cable,"2016 building. Enjoy this loft with high ceilings, top of the line stainless steel appliances, concrete finished floors, open bedroom, full size washer and dryer, walk-in closet. Pet friendly building for NON smokers. SUPERB AMENITIES in the 37th and 38th floors, rooftop infinity pool. Includes WIFI, CABLE, WATER. NO PARKING INCLUDEDParking Option : $155/car ( Self parking across the street ) or $225/car Valet parking ( In the building )You can either Text or Call :Emmanuel CLODICshow contact infoEnglish/French/SpanishEnvirotek Realty Group**NO REALTOR CALLS**1060,1050, ICON, JADE, THE SAIL, VUE, THE CLUB, THE MARK, BRICKELL KEY, ONE MIAMI, ONE BROADWAY, BRICKELL FIRST, LATITUDE, NEO VERTIKA, AXIS, 500, BRICKELL ON THE RIVER, MINT. IVY. WIND. CENTRE. 101. BOND. SLS. THE EMERALD, SKYLINE, INFINITY, THE PLAZA, SOLARIS, THE LOFT DOWNTOWN, 4 MIDTOWN, MIDRISE, MIDTOWN 2, EPIC, VIZCAYNE, RIVERFRONT. EVERGLADES ON THE BAY, 50 BISCAYNE, MARINA BLUE, 900 BISCAYNE, 888, TEN MUSEUM, BISCAYNE BLVD, MIDTOWN, DOWNTOWN, BRICKELL, MIAMI, 33130, 33131, 33132, 33129.",https://miami.craigslist.org/mdc/apa/d/miami-centro-dowtown-open-layout-studio/7323127719.html
1838,2021-05-28 11:59:00,South Miami,2143,2,2.0,950.0,apartment,w/d in unit,no parking,yes,yes,no,Celebrate Your Independence with a Beacon 2 Bed/2 Bath Ready for July!,"To schedule a tourWe now book our tour appointments online! Please call or text us at  show contact info to self-schedule from your phone! Book your appointment online today or anytime 24/7!Property DescriptionSeize your chance to live in one of our upgraded apartments in this premier gated community in South Miami. Come home every day to the embrace of meticulous landscaping, modern apartments, and thoughtful amenities tailored to enhance your life. Ludlam Point offers one and two-bedroom townhome apartments and flats with all the upgrades such as stainless steel appliances, granite countertops, glass-tile backsplash, washer and dryers, wood-style plank flooring and a monitored alarm system.Gather with friends at the pool cabana area with bar, outdoor entertainment center, BBQ area, and wireless internet. Or, stay in shape at state-of-the-art fitness center or basketball court. We also offer a car-care center and extra storage — integrating a small town connection with big city convenience.Living at Ludlam Point Apartments means you are close to everything — UM, South Miami, upscale Coral Gables, Coconut Grove and Bacardi are just minutes away. Our gated community features seven buildings infused with local flair and alive with the spirit of Miami. Come and see for yourself why Ludlam Point is the place to live!The Beacon - RenovatedDetailsAvailability date: July 15, 2021Pets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb)Pet notes: Deposit: Half to one month's rentLeasing options: 3 months,6 months,9 months,9+ months,12 monthsLeasing notes: Application fee: $150 per personAmenitiesIncluded in Utilities Cost: Utilities Cost: NoneLaundry: In UnitParking type: Parking notes: NoneAppliances: Dishwasher, Refrigerator, Garbage disposal, Microwave, Range/OvenExterior: Heating/cooling: Central AC, Air conditioning, Ceiling fansWiring: Facilities and Recreation: Shared pool, Fitness center, Barbecue, Basketball courtSecurity and Access: Security system, Gated entryViews: Additional features: Granite countertopOffered by:Ludlam PointEqual Housing Opportunity ",https://miami.craigslist.org/mdc/apa/d/miami-celebrate-your-independence-with/7328314344.html
1839,2021-05-28 11:58:00,Mimo / Upper East Side,2650,3,2.0,1100.0,duplex,w/d in unit,attached garage,yes,yes,no,Superb 3 bedroom 2 bath Duplex!!!!,"MiMo DistrictMiami FL 33127MODERN PROPERTYCENTRAL AC3 PARKING SPACESSuperb 3 bedroom 2 bath Duplex!!!! Spacious Kitchen and living area. Storage space available. Washer and dryer. Pets Welcome!!! Easy access, extremely close to i-95. 20 minutes away from everywhere in Miami Great Restaurants near by Close to Miami Design District, Citadel, Magic City.  Annual rental. Contact Joana  show contact info for more information. Call or text only, NO email!CENTRO BRICKELL KEY, ONE MIAMI, CITY ONE BROADWAY, FIRST, LATITUDE, NEO VERTIKA, AXIS, 500, RIVER, MINT. IVY. WIND. CENTRE. 101. BOND. SLS. THE EMERALD, SKYLINE, INFINITY, THE PLAZA, SOLARIS, THE LOFT, MIDRISE, EPIC, VIZCAYNE, MIDTOWN, DOWNTOWN, MIAMI, 33127, 33130, 33131, 33132, 33129 AVENUE RIVERFRONT CENTER, ICON, JADE, THE SAIL, VUE, THE CLUB, THE MARK, EVERGLADES ON THE BAY, 50 BISCAYNE, MARINA BLUE, 900, 888, TEN MUSEUM    ",https://miami.craigslist.org/mdc/apa/d/miami-superb-bedroom-bath-duplex/7321148666.html
1840,2021-05-28 11:58:00,Miami Beach,1700,1,1.0,,apartment,no laundry on site,no parking,no,no,no,First floor one bedroom unit with washer/dryer in unit,"First floor one bedroom unit with washer/dryer in unit and 1 assigned parking space in this sought-after, world-famous South of Fifth neighborhood in South Beach. Unit has wood floors, a spacious kitchen, large bedroom with a walk-in closet; as well as a relaxing patio area. Unit is tenant occupied until July 1, 2021.call@ show contact info",https://miami.craigslist.org/mdc/apa/d/miami-beach-first-floor-one-bedroom/7328330711.html
1841,2021-05-28 11:58:00,Mimo / Upper East Side,1750,1,1.5,769.0,apartment,w/d in unit,attached garage,no,no,no,SPACIOUS 2-STORY PROPERTY,"UPPER EASTSIDE MIAMISPACIOUS 2-STORY PROPERTY1 BEDROOM 1.5 BATHSSteps from Biscayne Bay in Miami's hot MiMo district, this 1 bed townhouse loft is becoming available in a gated boutique enclave. One of a kind home offering a perfect mix of style and function!ASSIGNED PARKINGAnnual rental. Contact Joana  show contact info for more information. Call or text only, NO email!CENTRO BRICKELL KEY, ONE MIAMI, CITY ONE BROADWAY, FIRST, LATITUDE, NEO VERTIKA, AXIS, 500, RIVER, MINT. IVY. WIND. CENTRE. 101. BOND. SLS. THE EMERALD, SKYLINE, INFINITY, THE PLAZA, SOLARIS, THE LOFT, MIDRISE, EPIC, VIZCAYNE, MIDTOWN, DOWNTOWN, MIAMI, 33127, 33130, 33131, 33132, 33129 AVENUE RIVERFRONT CENTER, ICON, JADE, THE SAIL, VUE, THE CLUB, THE MARK, EVERGLADES ON THE BAY, 50 BISCAYNE, MARINA BLUE, 900, 888, TEN MUSEUM    ",https://miami.craigslist.org/mdc/apa/d/miami-spacious-story-property/7321409635.html
1842,2021-05-28 11:56:00,Deerwood,1300,2,1.0,,apartment,w/d in unit,carport,no,no,no, Deerwod AVAILABLE TODAY Low credit or bad credit. NO PROBLEM,Gorgeous apartments ready to move in immediately.Only first month and 1 month security. Security Deposit is based on credit and incomeWE ARE HERE TO HELP YOU!Call us today:  show contact info. Your service is totally FREE of charge.3O5'*'2O3'*'2753We do have access to all rental properties including private owners and rental communities. All properties & prices are subject to availability and move in dates.Welcome to AWS Real Estate Team !T a g s:- Coral Gables- Dadeland- Sweetwater- Deerwood- Hammocks- Fountainebleau- Kendall,https://miami.craigslist.org/mdc/apa/d/miami-deerwod-available-today-low/7328319179.html
1843,2021-05-28 11:55:00,Miami Beach,1250,0,1.0,295.0,apartment,laundry in bldg,detached garage,no,no,no,"Waterfront studio, amazing","Gorgeous Studio perfectly located a block from Beach, Shopping walking distance and close access to everywhere in Miami. Quiet Building with pool and parking. Leave minimalist in this remodeled apartment fixtures large kitchen with quartz counter top and beautiful bathroom. This unit is all white with this large window overlooking the intercoastal water and the park. Free Parking & Free electricityDon’t miss this opportunity, market is moving very fast and this great studio won’t last Contact me for to see it today RnA11004506",https://miami.craigslist.org/mdc/apa/d/miami-beach-waterfront-studio-amazing/7328337162.html
1844,2021-05-28 11:55:00,Miami Beach,1600,1,1.0,,apartment,no laundry on site,no parking,no,no,no,"Gated building, bay front, board walk, close to shopping & beach.","Gated building, bay front, board walk, close to shopping & beach. Very spacious 1 bedroom, 1 bathroom, tile floors, great views, 2 swimming pool. Easy to Show!call@ show contact info",https://miami.craigslist.org/mdc/apa/d/miami-beach-gated-building-bay-front/7328329122.html
1845,2021-05-28 11:54:00,Aventura,1850,1,1.0,,apartment,w/d in unit,attached garage,yes,yes,no,"VENTURE condo 1 Bedroom for Rent from $1,800mo and up","VENTURE condo 1Bedroom for Rent from $1,850.00 and upAventura Condo 1Bd CondoCall today: 7 8 6 - 3 5 5 - 8 0 0 7Super nice Exclusive The Venture 2 Bed condo for Rent1Bd/1Bath Condo$1,850/monthBedrooms 1Bathrooms 1ParkingPets allowedTHE VENTURE CONDO for 1 Bedroomsuper large condogreat viewsGym and SpaPrivatelarge kitchenBest Location in AventuraIncredible Pool and Recreational AreasN a c i m M o n t a n e z7 8 6 - 3 5 5 - 8 0 0 7Nacim @ C o n d o F i n d e r M i a m i .comwww.CondoFinderMiami.comOPTIMAR International RealtyNo Brokers Please.Disclaimer: Sample Images. Availability and pricing subject to change daily.Luxury Specialists in Brickell Aventura Sunny isles Miami Village by the Bay Mariners Village Aventura Marina Atrium Condo Uptown Marina Lofts Aventura Mall Williams Island Echo Artech    ",https://miami.craigslist.org/mdc/apa/d/miami-venture-condo-bedroom-for-rent/7326783986.html
1846,2021-05-28 11:54:00,Dadeland,2000,2,2.0,,apartment,w/d in unit,carport,no,no,no,"2/2 THIS UNIT WONT LAST SOUTH DADELAND: 2 bed, 2 bath condo at Valencia<","84SOUTH DADELAND: 2/22 bed, 2 bath condo at Valencia with 2 parking spaces on the same floor. The unit features wood floors, new A/C and full-size washer/dryer. Valencia Miami features resort style living with fitness center, barbecue area, study/meeting rooms, 24-hour security and on-site management. The complex is across from the Metrorail and minutes to the University of Miami, Sunset Place, Larkin & South Miami hospitals, and the South Miami business district. Some furniture included in unit. Responsible students welcome. Available June 20.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/miami-2-this-unit-wont-last-south/7327224297.html
1847,2021-05-28 11:54:00,Kendall,1835,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 INCREDIBLE PRICE KENDALL: Very spacious 2 bed 2 bath split,"60KENDALL: 2/2Very spacious 2 bed 2 bath split plan with a big open living area featuring an oversized master bedroom with huge oversized closets! Colony at Dadeland is now leasing luxury waterfront one, two and three bedroom residences featuring huge living spaces, oversized bedrooms and tons of closet space. If you’re looking for a spacious and well-appointed rental with resort-style amenities and beautifully maintained grounds, look no further. Colony at Dadeland offers all these lifestyle choices plus effortless expressway convenience and easy access to unbeatable shopping, dining and nightlife.*$250 DEPOSIT (w.a.c) *FAST AND EASY MOVE IN *LARGE FRIENDLY PETS UP TO 60LBS. OKRent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-incredible-price-kendall-very/7327223993.html
1848,2021-05-28 11:54:00,Kendall,1425,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 KENDALL: Excellent 2-bedroom & 2-full bath a CLOSE TO EVERYTHING,"26KENDALL: 2/2Excellent 2-bedroom & 2-full bath apartment with a washer & dryer inside. Walk-in closet in the master bedroom along with a balcony overlooking the neighborhood. Access to all amenities and the club house at no extra cost.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-kendall-excellent-bedroom-full-bath/7327226611.html
1849,2021-05-28 11:50:00,Kendall,2100,2,2.0,,apartment,w/d in unit,carport,no,no,no,"2/2 2 bed, 2 bath condo at Valencia< SOUTH KENDALL: BEST VALUE ON THIS U","72SOUTH KENDALL: 2/22 bed, 2 bath condo at Valencia with 2 parking spaces on the same floor. The unit features wood floors, new A/C and full-size washer/dryer. Valencia Miami features resort style living with fitness center, barbecue area, study/meeting rooms, 24-hour security and on-site management. The complex is across from the Metrorail and minutes to the University of Miami, Sunset Place, Larkin & South Miami hospitals, and the South Miami business district. Some furniture included in unit. Responsible students welcome. Available June 20.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/bed-bath-condo-at-valencia-south/7328310947.html
1850,2021-05-28 11:50:00,Miami Beach,1600,2,1.0,,apartment,no laundry on site,no parking,no,no,no,"Fully furnished two bedrooms, one bathroom in a quiet and lovely stree","Fully furnished two bedrooms, one bathroom in a quiet and lovely street. Wood floors and updated kitchen. First, last and security. Good credit and employment verification.call@ show contact info",https://miami.craigslist.org/mdc/apa/d/miami-beach-fully-furnished-two/7328324399.html
1851,2021-05-28 11:49:00,Miami,1450,2,1.0,,apartment,w/d in unit,carport,no,no,no, Only first month and 1 month security Miami WONDERFUL UNIT,Only first month and 1 month security. Security Deposit is based on credit and income0WE ARE HERE TO HELP YOU!Call us today:  show contact info. Your service is totally FREE of charge.3O5'*'2O3'*'2753We do have access to all rental properties including private owners and rental communities. All properties & prices are subject to availability and move in dates.Welcome to AWS Real Estate Team !T a g s:- Hammocks- Coral Gables- Fountainebleau- Dadeland- Kendall- Deerwood- Sweetwater,https://miami.craigslist.org/mdc/apa/d/miami-only-first-month-and-month/7328308989.html
1852,2021-05-28 11:49:00,Miami Beach,1200,0,1.0,402.0,apartment,laundry on site,street parking,no,no,no,Bright and clean studio at the beach,"Excellent Location! This naturally lightened studio has a spacious walk-in closetGranite counters, gas stove, updated kitchen, and bathroom. Ceiling fan and wall mounted AC cooling perfectly Hurricane impact windows and door !!! Laundry facility on site. Charming mid-century buildings and all surrounding buildings on the block are charming too. Great neighborhood block, great curb appeal. Located at the corner of 76 Street and Dickens, just a few blocks from the ocean!! Ample street parking always has availabilityContact me now for a showing today RNA11036772    ",https://miami.craigslist.org/mdc/apa/d/miami-beach-bright-and-clean-studio-at/7328333051.html
1853,2021-05-28 11:46:00,Fontainebleau,1890,2,2.5,,apartment,w/d in unit,carport,no,no,no,2/2.5 Beautiful Townhome 2 Bed 2.5 Bath.< UNIT FINALLY READY FONTAINEBLE,"19FONTAINEBLEU: 2/2.5Beautiful Townhome 2 Bed 2.5 Bath. Best location in Fountainebleau area, near Miami Airport, International Malls,Dolphin Mall, FIU University, FL Turnpike, the best schools and much more. Washer and dryer inside the property. Nice community with pool and tenis court. Amazing lake and golf course view. Assigned parking. Location!!Location!!Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/beautiful-townhome-bed-25-bath-unit/7328322667.html
1854,2021-05-28 11:45:00,Kendall,1650,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 KENDALL: Enjoy living in this tranquil and<S MOVE IN READY,"47KENDALL: 2/2Enjoy living in this tranquil and beautiful lake side apartment in the Hammocks. This unit is conveniently located on the 1st floor, and faces a a lush park with trail, and a lakefront view. The apartment has remodeled bathrooms and is fully equipped with washer and dryer. Property is ready for occupancy, with pending approval by the association. Allow at least 24 HRS for showing. First Month rent and security deposit. Email and Text for appointment, allow 24 hours for showing. No pets please.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-kendall-enjoy-living-in-this-tranquil/7328321039.html
1855,2021-05-28 11:43:00,Miami,989,3,2.0,1726.0,house,w/d hookups,attached garage,yes,yes,yes,"Convenient Location, Pet Friendly,House For Rent","Beauty in Simplicity great describes this vibrant and clean domestic placed on a stunning tree-covered avenue withinside the gated Morningside. Every unmarried room in this contemporary domestic has been tastefully made over this 12 months and is modern-day. The unique Nineteen Forties hardwood flooring had been changed with Spanish Saloni tiles. All the partitions are plastered and are completed with smooth, white paint. The contemporary-day and fashionable lavatories are dressed with numerous Saloni tiles and appealing custom-made vanities and mirrors. All bed room closets, such as the linen closet and dwelling place constructed in cabinetry, are custom made with the aid of using California Closets in 2021. The minimalistic however splendid kitchen is completely prepared with modern-day Kitchen Aid home equipment such as: cooktop, refrigerator, microwave, dishwasher and oven.Call Now .  show contact info",https://miami.craigslist.org/mdc/apa/d/miami-convenient-location-pet/7328323389.html
1856,2021-05-28 11:43:00,Miami Beach,1200,0,1.0,503.0,apartment,laundry on site,detached garage,no,no,no,"Cozy studio, covered parking space","Cozy remodeled studio, located 3 blocks to the beach. Gated and covered parking space. Washer and drier on siteWalking distance to grocery stores, restaurants and everything this wonderful neighborhood has to offer Contact me now for a showing today Rn    ",https://miami.craigslist.org/mdc/apa/d/miami-beach-cozy-studio-covered-parking/7328329232.html
1858,2021-05-28 11:42:00,Kendall,1950,2,2.0,,apartment,w/d in unit,carport,no,no,no,"2/2 THIS UNIT WONT LAST Spectacular, largest Kenland Bend 2/2< KENDALL:","68KENDALL: 2/2Spectacular, largest Kenland Bend 2/2 split plan with two master suites. Travertine floors throughout, stainless steel stove and dishwasher, granite countertops, built-in closets, full-size washer & dryer. 4th-floor private corner unit overlooking the gardens. Large Balcony. In the heart of Kendall. Balcony will be cleaned. 4/3 luxury resort vacation certificate for Tenants and Tenant's agent. Various locations to pick from, nationwide.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-this-unit-wont-last-spectacular/7328319361.html
1859,2021-05-28 11:39:00,Kendall,1750,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 RENTAL ARE MOVING FAST Bright and spacious 2br/2ba unit av KENDALL:,"53KENDALL: 2/2Bright and spacious 2br/2ba unit available on the 3rd floor with tree top views. Large balcony and assigned parking with plenty of closet space. Centrally located close to Dadeland Mall and Metrorail. Includes water and basic cable.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-rental-are-moving-fast-bright-and/7328307170.html
1860,2021-05-28 11:36:00,Miami Beach,1200,0,1.0,442.0,apartment,laundry in bldg,street parking,no,no,no,Great studio on conveniently located,"Beautiful studio apartment freshly painted with new appliances just a block away from the beach. Partially furnished with Murphy bed with brand new mattress. Close to Grocery store, restaurants, bars and banks are just steps away from the building. Building has security cameras throughout, laundry facility on site and close to public transportation.Contact me now to see it today!RNA11045070",https://miami.craigslist.org/mdc/apa/d/miami-beach-great-studio-on/7328325330.html
